leaf	side	base	verdict
131	a	351	continue
131	a	454	continue
131	a	554	start
131	a	657	continue
131	a	761	continue
131	a	862	continue
131	a	965	continue
131	a	1067	continue
131	a	1169	continue
131	a	1268	continue
131	a	1376	start
131	a	1475	continue
131	a	1577	continue
131	a	1679	continue
131	a	1782	continue
131	a	1884	continue
131	a	1987	continue
131	a	2088	continue
131	a	2228	start
131	a	2334	continue
131	a	2437	continue
131	a	2557	start
131	a	2699	start
131	a	2805	start
131	a	2907	continue
131	a	3006	continue
131	a	3111	start
131	a	3213	start
131	a	3314	start
131	a	3416	continue
131	a	3521	start
131	a	3624	continue
131	a	3727	continue
131	a	3827	continue
131	a	3930	continue
131	a	4031	continue
131	a	4134	continue
131	a	4238	start
131	a	4339	continue
131	a	4442	continue
131	a	4544	continue
131	a	4643	continue
131	a	4750	continue
131	a	4851	continue
131	a	4954	continue
131	a	5057	continue
131	a	5161	continue
131	a	5262	continue
131	a	5364	continue
131	a	5467	continue
131	a	5570	continue
131	a	5672	continue
131	a	5776	continue
131	a	5877	continue
131	a	5980	continue
131	a	6082	continue
131	a	6185	continue
131	b	358	continue
131	b	457	continue
131	b	600	start
131	b	703	continue
131	b	806	continue
131	b	907	continue
131	b	1010	continue
131	b	1111	continue
131	b	1213	continue
131	b	1315	continue
131	b	1434	start
131	b	1540	continue
131	b	1659	start
131	b	1765	continue
131	b	1866	continue
131	b	1971	continue
131	b	2072	continue
131	b	2211	start
131	b	2315	continue
131	b	2558	start
131	b	2662	continue
131	b	2766	continue
131	b	2867	continue
131	b	2970	continue
131	b	3074	continue
131	b	3177	continue
131	b	3279	continue
131	b	3381	continue
131	b	3483	continue
131	b	3585	continue
131	b	3687	continue
131	b	3791	continue
131	b	3892	continue
131	b	3994	continue
131	b	4097	continue
131	b	4199	continue
131	b	4301	continue
131	b	4404	continue
131	b	4506	continue
131	b	4608	continue
131	b	4711	continue
131	b	4813	continue
131	b	4915	continue
131	b	5019	continue
131	b	5125	continue
131	b	5241	start
131	b	5346	continue
131	b	5449	continue
131	b	5552	continue
131	b	5655	continue
131	b	5760	continue
131	b	5878	start
131	b	5983	continue
131	b	6083	start
131	b	6188	continue
132	a	396	start
132	a	501	continue
132	a	602	continue
132	a	704	continue
132	a	806	continue
132	a	909	continue
132	a	1011	continue
132	a	1113	continue
132	a	1216	continue
132	a	1318	continue
132	a	1419	continue
132	a	1521	continue
132	a	1624	continue
132	a	1725	continue
132	a	1828	continue
132	a	1930	continue
132	a	2031	continue
132	a	2134	continue
132	a	2237	continue
132	a	2338	continue
132	a	2440	continue
132	a	2542	continue
132	a	2645	continue
132	a	2746	continue
132	a	2849	continue
132	a	2951	continue
132	a	3053	continue
132	a	3156	continue
132	a	3258	continue
132	a	3361	continue
132	a	3463	continue
132	a	3565	continue
132	a	3667	continue
132	a	3770	continue
132	a	3871	continue
132	a	3989	start
132	a	4097	continue
132	a	4199	continue
132	a	4341	start
132	a	4447	continue
132	a	4550	continue
132	a	4651	continue
132	a	4753	continue
132	a	4856	continue
132	a	4959	continue
132	a	5061	continue
132	a	5163	continue
132	a	5267	continue
132	a	5369	continue
132	a	5471	continue
132	a	5575	continue
132	a	5675	continue
132	a	5777	continue
132	a	5880	continue
132	a	5983	continue
132	a	6105	start
132	a	6212	continue
132	b	376	continue
132	b	476	continue
132	b	578	continue
132	b	679	continue
132	b	785	continue
132	b	900	start
132	b	1006	continue
132	b	1109	continue
132	b	1211	continue
132	b	1313	continue
132	b	1415	continue
132	b	1517	continue
132	b	1619	continue
132	b	1721	continue
132	b	1823	continue
132	b	1925	continue
132	b	2027	continue
132	b	2128	continue
132	b	2231	continue
132	b	2338	continue
132	b	2435	start
132	b	2677	start
132	b	2782	continue
132	b	2885	continue
132	b	2988	continue
132	b	3089	continue
132	b	3192	continue
132	b	3294	continue
132	b	3397	continue
132	b	3498	continue
132	b	3601	continue
132	b	3702	continue
132	b	3804	continue
132	b	3906	continue
132	b	4009	continue
132	b	4118	continue
132	b	4213	start
132	b	4319	continue
132	b	4435	start
132	b	4644	continue
132	b	4849	start
132	b	4971	start
132	b	5075	continue
132	b	5177	continue
132	b	5280	continue
132	b	5382	continue
132	b	5485	continue
132	b	5586	continue
132	b	5688	continue
132	b	5791	continue
132	b	5892	continue
132	b	5997	continue
132	b	6098	continue
132	b	6201	continue
133	a	334	continue
133	a	436	continue
133	a	539	continue
133	a	642	continue
133	a	743	continue
133	a	844	continue
133	a	946	continue
133	a	1048	continue
133	a	1150	continue
133	a	1253	continue
133	a	1355	continue
133	a	1457	continue
133	a	1560	continue
133	a	1701	start
133	a	1804	continue
133	a	1906	continue
133	a	2008	continue
133	a	2147	start
133	a	2254	continue
133	a	2356	continue
133	a	2475	start
133	a	2719	start
133	a	2826	continue
133	a	2927	continue
133	a	3031	continue
133	a	3133	continue
133	a	3235	continue
133	a	3337	continue
133	a	3440	continue
133	a	3543	continue
133	a	3682	start
133	a	3787	continue
133	a	3894	continue
133	a	4026	start
133	a	4134	continue
133	a	4275	start
133	a	4382	continue
133	a	4484	continue
133	a	4586	continue
133	a	4692	continue
133	a	4833	start
133	a	4935	continue
133	a	5038	continue
133	a	5141	continue
133	a	5243	continue
133	a	5345	continue
133	a	5447	continue
133	a	5550	continue
133	a	5653	continue
133	a	5755	continue
133	a	5857	continue
133	a	5959	continue
133	a	6076	start
133	a	6184	continue
133	b	329	continue
133	b	431	continue
133	b	533	start
133	b	636	continue
133	b	761	start
133	b	860	continue
133	b	963	continue
133	b	1064	continue
133	b	1166	continue
133	b	1268	continue
133	b	1369	continue
133	b	1473	continue
133	b	1575	continue
133	b	1675	continue
133	b	1779	continue
133	b	1880	continue
133	b	1983	continue
133	b	2084	continue
133	b	2187	continue
133	b	2289	continue
133	b	2392	continue
133	b	2493	continue
133	b	2595	continue
133	b	2697	continue
133	b	2800	continue
133	b	2901	continue
133	b	3003	continue
133	b	3105	continue
133	b	3207	continue
133	b	3309	continue
133	b	3413	continue
133	b	3515	continue
133	b	3616	continue
133	b	3719	continue
133	b	3821	continue
133	b	3924	continue
133	b	4025	continue
133	b	4127	continue
133	b	4229	continue
133	b	4331	continue
133	b	4434	continue
133	b	4534	continue
133	b	4638	continue
133	b	4740	continue
133	b	4844	continue
133	b	4947	continue
133	b	5049	continue
133	b	5151	continue
133	b	5252	continue
133	b	5356	continue
133	b	5459	continue
133	b	5561	continue
133	b	5662	continue
133	b	5767	continue
133	b	5867	continue
133	b	5970	continue
133	b	6072	continue
133	b	6178	continue
134	a	421	start
134	a	524	continue
134	a	627	continue
134	a	727	continue
134	a	864	start
134	a	971	continue
134	a	1109	start
134	a	1215	continue
134	a	1317	continue
134	a	1419	continue
134	a	1520	continue
134	a	1644	start
134	a	1865	start
134	a	2008	start
134	a	2111	continue
134	a	2213	continue
134	a	2330	start
134	a	2437	continue
134	a	2538	continue
134	a	2639	continue
134	a	2760	start
134	a	2862	continue
134	a	2966	continue
134	a	3064	start
134	a	3171	continue
134	a	3287	start
134	a	3392	continue
134	a	3494	continue
134	a	3596	continue
134	a	3697	continue
134	a	3799	continue
134	a	3901	continue
134	a	4002	continue
134	a	4143	start
134	a	4247	continue
134	a	4348	continue
134	a	4471	start
134	a	4572	continue
134	a	4691	start
134	a	4795	continue
134	a	4912	start
134	a	5019	continue
134	a	5120	continue
134	a	5222	continue
134	a	5341	start
134	a	5446	continue
134	a	5569	start
134	a	5670	continue
134	a	5771	continue
134	a	5874	continue
134	a	5974	continue
134	a	6074	continue
134	a	6198	start
134	b	405	continue
134	b	506	continue
134	b	623	start
134	b	729	continue
134	b	830	continue
134	b	934	continue
134	b	1032	continue
134	b	1137	start
134	b	1236	continue
134	b	1337	continue
134	b	1440	continue
134	b	1542	continue
134	b	1643	continue
134	b	1745	continue
134	b	1844	continue
134	b	1968	start
134	b	2087	start
134	b	2191	continue
134	b	2331	start
134	b	2433	continue
134	b	2536	continue
134	b	2636	continue
134	b	2739	continue
134	b	2840	continue
134	b	2957	start
134	b	3083	start
134	b	3202	start
134	b	3307	continue
134	b	3411	continue
134	b	3510	continue
134	b	3628	start
134	b	3733	continue
134	b	3834	continue
134	b	3935	continue
134	b	4037	continue
134	b	4139	continue
134	b	4241	continue
134	b	4360	start
134	b	4465	continue
134	b	4585	start
134	b	4690	continue
134	b	4792	continue
134	b	4893	continue
134	b	4996	continue
134	b	5096	continue
134	b	5235	start
134	b	5340	continue
134	b	5442	continue
134	b	5544	continue
134	b	5644	continue
134	b	5747	continue
134	b	5867	start
134	b	5971	continue
134	b	6088	start
134	b	6197	continue
135	a	388	start
135	a	510	start
135	a	614	continue
135	a	753	start
135	a	857	continue
135	a	961	continue
135	a	1062	continue
135	a	1165	continue
135	a	1267	continue
135	a	1369	continue
135	a	1470	continue
135	a	1573	continue
135	a	1674	continue
135	a	1776	start
135	a	1879	continue
135	a	2000	start
135	a	2103	continue
135	a	2205	continue
135	a	2307	start
135	a	2410	continue
135	a	2511	start
135	a	2612	continue
135	a	2714	continue
135	a	2817	continue
135	a	2918	continue
135	a	3020	continue
135	a	3122	continue
135	a	3224	continue
135	a	3349	start
135	a	3450	continue
135	a	3552	continue
135	a	3657	start
135	a	3756	continue
135	a	3879	start
135	a	4000	start
135	a	4104	continue
135	a	4208	continue
135	a	4347	start
135	a	4452	continue
135	a	4593	start
135	a	4698	continue
135	a	4840	start
135	a	4943	continue
135	a	5044	start
135	a	5149	continue
135	a	5250	start
135	a	5352	continue
135	a	5490	start
135	a	5596	continue
135	a	5698	continue
135	a	5800	continue
135	a	5903	continue
135	a	6005	continue
135	a	6107	continue
135	a	6210	continue
135	b	390	continue
135	b	492	continue
135	b	595	continue
135	b	695	continue
135	b	799	continue
135	b	899	continue
135	b	999	continue
135	b	1117	start
135	b	1226	continue
135	b	1328	continue
135	b	1429	continue
135	b	1554	start
135	b	1671	start
135	b	1776	continue
135	b	1880	continue
135	b	1981	continue
135	b	2106	start
135	b	2205	continue
135	b	2308	continue
135	b	2408	continue
135	b	2511	continue
135	b	2613	continue
135	b	2716	continue
135	b	2816	continue
135	b	2919	continue
135	b	3021	continue
135	b	3122	continue
135	b	3222	start
135	b	3327	start
135	b	3429	continue
135	b	3552	start
135	b	3655	start
135	b	3777	start
135	b	3896	start
135	b	4002	continue
135	b	4103	continue
135	b	4226	start
135	b	4349	start
135	b	4453	continue
135	b	4556	continue
135	b	4673	start
135	b	4780	continue
135	b	4903	start
135	b	5005	continue
135	b	5108	continue
135	b	5208	continue
135	b	5312	continue
135	b	5433	start
135	b	5536	continue
135	b	5659	start
135	b	5761	continue
135	b	5884	start
135	b	5986	continue
135	b	6090	start
135	b	6208	start
136	a	430	continue
136	a	673	start
136	a	774	continue
136	a	880	continue
136	a	1014	start
136	a	1122	continue
136	a	1240	start
136	a	1344	continue
136	a	1483	start
136	a	1598	continue
136	a	1705	start
136	a	1814	continue
136	a	1951	start
136	a	2056	continue
136	a	2173	start
136	a	2279	continue
136	a	2393	start
136	a	2501	continue
136	a	2603	continue
136	a	2710	continue
136	a	2808	start
136	a	2927	start
136	a	3031	continue
136	a	3132	continue
136	a	3233	continue
136	a	3336	continue
136	a	3436	continue
136	a	3539	continue
136	a	3687	start
136	a	3788	continue
136	a	3885	start
136	a	3986	start
136	a	4089	continue
136	a	4191	continue
136	a	4414	start
136	a	4636	start
136	a	4741	continue
136	a	4844	continue
136	a	4947	start
136	a	5083	start
136	a	5190	continue
136	a	5294	start
136	a	5413	start
136	a	5515	continue
136	a	5617	continue
136	a	5717	start
136	a	5822	start
136	a	5921	continue
136	a	6024	continue
136	a	6125	continue
136	a	6227	continue
136	b	429	continue
136	b	532	continue
136	b	632	start
136	b	732	start
136	b	873	start
136	b	976	continue
136	b	1077	continue
136	b	1178	continue
136	b	1300	start
136	b	1445	start
136	b	1547	continue
136	b	1648	continue
136	b	1749	continue
136	b	1851	continue
136	b	1952	continue
136	b	2054	continue
136	b	2155	continue
136	b	2256	continue
136	b	2358	continue
136	b	2460	continue
136	b	2561	continue
136	b	2763	continue
136	b	2866	continue
136	b	2967	continue
136	b	3069	continue
136	b	3171	continue
136	b	3273	continue
136	b	3375	continue
136	b	3476	continue
136	b	3579	continue
136	b	3680	continue
136	b	3781	continue
136	b	3884	continue
136	b	3985	continue
136	b	4087	continue
136	b	4189	continue
136	b	4290	continue
136	b	4392	continue
136	b	4495	continue
136	b	4596	continue
136	b	4698	continue
136	b	4800	continue
136	b	4902	continue
136	b	5004	continue
136	b	5106	continue
136	b	5207	continue
136	b	5310	continue
136	b	5411	continue
136	b	5512	continue
136	b	5614	continue
136	b	5717	continue
136	b	5816	continue
136	b	5919	continue
136	b	6020	continue
136	b	6122	continue
136	b	6225	continue
137	a	397	continue
137	a	499	continue
137	a	601	continue
137	a	702	continue
137	a	804	continue
137	a	906	continue
137	a	1009	continue
137	a	1111	continue
137	a	1214	continue
137	a	1315	continue
137	a	1418	continue
137	a	1519	continue
137	a	1621	continue
137	a	1724	continue
137	a	1826	continue
137	a	1929	continue
137	a	2032	start
137	a	2133	continue
137	a	2235	continue
137	a	2336	continue
137	a	2437	continue
137	a	2540	continue
137	a	2643	continue
137	a	2744	continue
137	a	2846	continue
137	a	2949	continue
137	a	3051	continue
137	a	3153	continue
137	a	3255	continue
137	a	3358	continue
137	a	3459	continue
137	a	3562	continue
137	a	3664	continue
137	a	3766	continue
137	a	3869	continue
137	a	3972	continue
137	a	4073	continue
137	a	4175	continue
137	a	4278	continue
137	a	4381	continue
137	a	4482	continue
137	a	4585	continue
137	a	4687	continue
137	a	4790	continue
137	a	4892	continue
137	a	4994	continue
137	a	5198	continue
137	a	5301	continue
137	a	5403	continue
137	a	5505	continue
137	a	5608	continue
137	a	5709	continue
137	a	5811	continue
137	a	5914	continue
137	a	6016	continue
137	a	6118	continue
137	a	6221	continue
137	b	395	continue
137	b	495	continue
137	b	597	continue
137	b	698	continue
137	b	801	continue
137	b	902	continue
137	b	1005	continue
137	b	1106	continue
137	b	1209	continue
137	b	1310	continue
137	b	1414	continue
137	b	1517	continue
137	b	1616	continue
137	b	1742	start
137	b	1841	continue
137	b	1944	continue
137	b	2046	continue
137	b	2147	continue
137	b	2270	start
137	b	2373	continue
137	b	2475	continue
137	b	2578	start
137	b	2678	start
137	b	2778	start
137	b	2902	start
137	b	3005	continue
137	b	3129	start
137	b	3231	continue
137	b	3333	continue
137	b	3437	continue
137	b	3538	continue
137	b	3658	start
137	b	3762	continue
137	b	3865	start
137	b	3965	start
137	b	4069	start
137	b	4171	start
137	b	4273	continue
137	b	4377	continue
137	b	4479	continue
137	b	4598	start
137	b	4702	continue
137	b	4823	start
137	b	4929	continue
137	b	5052	start
137	b	5174	start
137	b	5295	start
137	b	5400	continue
137	b	5517	start
137	b	5626	continue
137	b	5735	start
137	b	5854	continue
137	b	5993	start
137	b	6100	continue
137	b	6211	start
138	a	445	continue
138	a	546	continue
138	a	649	continue
138	a	774	start
138	a	873	continue
138	a	997	start
138	a	1098	continue
138	a	1201	continue
138	a	1302	continue
138	a	1405	continue
138	a	1507	continue
138	a	1609	continue
138	a	1711	continue
138	a	1813	continue
138	a	1914	continue
138	a	2016	continue
138	a	2118	continue
138	a	2220	continue
138	a	2323	continue
138	a	2423	continue
138	a	2526	continue
138	a	2629	continue
138	a	2732	start
138	a	2935	start
138	a	3056	start
138	a	3160	continue
138	a	3258	continue
138	a	3389	start
138	a	3487	continue
138	a	3589	continue
138	a	3693	continue
138	a	3792	continue
138	a	3895	continue
138	a	3997	continue
138	a	4099	continue
138	a	4203	continue
138	a	4305	continue
138	a	4404	continue
138	a	4528	start
138	a	4628	continue
138	a	4736	start
138	a	4874	start
138	a	4979	continue
138	a	5083	continue
138	a	5186	continue
138	a	5389	start
138	a	5515	start
138	a	5612	continue
138	a	5757	start
138	a	5861	continue
138	a	5961	continue
138	a	6066	continue
138	a	6167	continue
138	a	6271	continue
138	b	450	continue
138	b	551	continue
138	b	654	continue
138	b	756	continue
138	b	858	continue
138	b	959	continue
138	b	1060	continue
138	b	1162	continue
138	b	1265	continue
138	b	1367	continue
138	b	1470	continue
138	b	1571	continue
138	b	1673	continue
138	b	1776	continue
138	b	1877	continue
138	b	1980	continue
138	b	2082	continue
138	b	2183	continue
138	b	2285	continue
138	b	2388	continue
138	b	2490	continue
138	b	2592	continue
138	b	2694	continue
138	b	2795	continue
138	b	2897	continue
138	b	2999	continue
138	b	3102	continue
138	b	3205	continue
138	b	3307	continue
138	b	3409	continue
138	b	3511	continue
138	b	3613	continue
138	b	3715	continue
138	b	3818	continue
138	b	3920	continue
138	b	4022	continue
138	b	4124	continue
138	b	4226	continue
138	b	4329	continue
138	b	4431	continue
138	b	4534	continue
138	b	4636	continue
138	b	4738	continue
138	b	4841	continue
138	b	4944	continue
138	b	5046	continue
138	b	5149	continue
138	b	5250	continue
138	b	5354	continue
138	b	5455	continue
138	b	5557	continue
138	b	5660	continue
138	b	5762	continue
138	b	5864	continue
138	b	5967	continue
138	b	6069	continue
138	b	6171	continue
138	b	6274	continue
139	a	420	continue
139	a	522	continue
139	a	624	continue
139	a	724	continue
139	a	826	continue
139	a	929	continue
